Station,Statname,Latitude,Longitude,Elevation,Category,Technology,Status,InstDate,SuspDate,State,County,Stream,Operator,AHName,SZName,SZHName,Timezone,Datetime,Clouds,Dewpoint,Feelslike,Humidity,Pressure,Rain,Temp,UVI,Visibility,Winddeg,Windgust,Windspeed,OWMid,OWMmain,OWMdesc,OWMicon,Hour
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 16:00:00,80.000000,6.030000,12.890000,59.000000,1016.000000,,13.900000,12.640000,10000.000000,49.000000,2.4,0.230000,803,Clouds,broken clouds,04d,16
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 17:00:00,81.000000,6.510000,12.940000,61.000000,1015.000000,0.14,13.900000,13.740000,10000.000000,42.000000,2.35,0.300000,500,Rain,light rain,10d,17
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 18:00:00,99.000000,5.800000,11.860000,62.000000,1014.000000,0.27,12.900000,12.470000,10000.000000,85.000000,2.3,0.230000,500,Rain,light rain,10d,18
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 19:00:00,100.000000,6.750000,12.960000,62.000000,1013.000000,0.29,13.900000,9.050000,10000.000000,98.000000,2.41,0.320000,500,Rain,light rain,10d,19
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 20:00:00,94.000000,7.210000,13.020000,64.000000,1012.000000,0.32,13.900000,5.270000,10000.000000,143.000000,2.29,0.570000,500,Rain,light rain,10d,20
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 21:00:00,96.000000,7.140000,12.020000,68.000000,1013.000000,0.21,12.900000,2.170000,10000.000000,142.000000,2.29,0.750000,500,Rain,light rain,10d,21
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 22:00:00,96.000000,6.610000,10.970000,70.000000,1013.000000,0.24,11.900000,0.390000,10000.000000,119.000000,2.11,1.250000,500,Rain,light rain,10d,22
21206920,"VILLA TERESA - AUT [21206920]",4.350000,-74.150000,3624.000000,"Climática Principal","Automática con Telemetría","Activa","2005-07-19 00:00:00","NaT","Bogotá","Bogota, D.C","Guatiquia","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 23:00:00,97.000000,6.430000,9.530000,79.000000,1015.000000,0.14,9.900000,0.000000,10000.000000,108.000000,2.35,1.500000,500,Rain,light rain,10d,23
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 00:00:00,75.000000,8.730000,11.980000,77.000000,1024.000000,,12.650000,0.000000,10000.000000,260.000000,,3.600000,803,Clouds,broken clouds,04n,00
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 01:00:00,75.000000,9.730000,11.170000,88.000000,1025.000000,,11.650000,0.000000,10000.000000,290.000000,,3.600000,803,Clouds,broken clouds,04n,01
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 02:00:00,40.000000,9.730000,11.170000,88.000000,1025.000000,,11.650000,0.000000,10000.000000,310.000000,,2.060000,802,Clouds,scattered clouds,03n,02
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 03:00:00,40.000000,9.650000,8.360000,100.000000,1026.000000,,9.650000,0.000000,10000.000000,310.000000,,2.570000,802,Clouds,scattered clouds,03n,03
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 04:00:00,40.000000,8.570000,8.040000,93.000000,1026.000000,,9.650000,0.000000,10000.000000,300.000000,,3.090000,802,Clouds,scattered clouds,03n,04
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 05:00:00,75.000000,6.590000,5.990000,93.000000,1026.000000,,7.650000,0.000000,10000.000000,310.000000,,2.570000,803,Clouds,broken clouds,04n,05
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 06:00:00,75.000000,7.650000,7.650000,100.000000,1025.000000,,7.650000,0.000000,10000.000000,0.000000,,1.030000,741,Fog,fog,50n,06
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 07:00:00,75.000000,8.650000,8.650000,100.000000,1025.000000,,8.650000,0.000000,10000.000000,0.000000,,1.030000,741,Fog,fog,50n,07
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 08:00:00,40.000000,9.650000,9.210000,100.000000,1024.000000,,9.650000,0.000000,10000.000000,10.000000,,1.540000,802,Clouds,scattered clouds,03n,08
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 09:00:00,40.000000,8.650000,8.070000,100.000000,1024.000000,,8.650000,0.000000,10000.000000,30.000000,,1.540000,802,Clouds,scattered clouds,03n,09
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 10:00:00,20.000000,6.590000,6.920000,93.000000,1025.000000,,7.650000,0.000000,10000.000000,0.000000,,1.540000,801,Clouds,few clouds,02n,10
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 11:00:00,97.000000,6.610000,7.570000,87.000000,1025.000000,,8.650000,0.000000,10000.000000,40.000000,,2.060000,804,Clouds,overcast clouds,04n,11
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 12:00:00,40.000000,6.610000,7.170000,87.000000,1026.000000,,8.650000,0.540000,10000.000000,40.000000,,2.570000,802,Clouds,scattered clouds,03d,12
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 13:00:00,20.000000,7.710000,9.910000,82.000000,1026.000000,,10.650000,2.300000,10000.000000,40.000000,,3.600000,801,Clouds,few clouds,02d,13
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 14:00:00,20.000000,6.740000,12.720000,63.000000,1027.000000,,13.650000,5.450000,10000.000000,50.000000,,4.120000,801,Clouds,few clouds,02d,14
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 15:00:00,40.000000,4.690000,14.520000,48.000000,1027.000000,,15.650000,9.170000,10000.000000,170.000000,,1.540000,802,Clouds,scattered clouds,03d,15
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 16:00:00,75.000000,3.540000,16.490000,39.000000,1026.000000,,17.650000,12.180000,10000.000000,0.000000,,1.030000,803,Clouds,broken clouds,04d,16
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 17:00:00,75.000000,2.800000,16.440000,37.000000,1025.000000,,17.650000,13.250000,10000.000000,0.000000,,1.030000,803,Clouds,broken clouds,04d,17
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 18:00:00,40.000000,6.760000,15.730000,52.000000,1025.000000,0.19,16.650000,12.020000,10000.000000,290.000000,,4.120000,500,Rain,light rain,10d,18
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 19:00:00,40.000000,7.690000,16.830000,52.000000,1024.000000,0.27,17.650000,7.480000,10000.000000,300.000000,,4.630000,500,Rain,light rain,10d,19
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 20:00:00,40.000000,7.690000,16.830000,52.000000,1023.000000,0.33,17.650000,4.350000,10000.000000,280.000000,,4.630000,500,Rain,light rain,10d,20
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 21:00:00,40.000000,7.580000,15.810000,55.000000,1023.000000,0.32,16.650000,1.780000,10000.000000,280.000000,,4.630000,500,Rain,light rain,10d,21
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 22:00:00,40.000000,8.640000,14.920000,63.000000,1023.000000,0.27,15.650000,0.420000,10000.000000,280.000000,,5.660000,500,Rain,light rain,10d,22
21206940,"CIUDAD BOLIVAR [21206940]",4.576861,-74.176778,2687.000000,"Climática Principal","Automática con Telemetría","Suspendida","2005-05-19 00:00:00","2018-08-24 10:27:52","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 23:00:00,40.000000,8.700000,12.950000,72.000000,1023.000000,0.21,13.650000,0.000000,10000.000000,280.000000,,5.140000,500,Rain,light rain,10d,23
21206960,"IDEAM BOGOTA  - AUT [21206960]",4.600000,-74.066667,2646.000000,"Climática Principal","Automática con Telemetría","Activa","2005-04-10 19:00:00","NaT","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 00:00:00,75.000000,9.010000,12.300000,77.000000,1024.000000,,12.940000,0.000000,10000.000000,260.000000,,3.600000,803,Clouds,broken clouds,04n,00
21206960,"IDEAM BOGOTA  - AUT [21206960]",4.600000,-74.066667,2646.000000,"Climática Principal","Automática con Telemetría","Activa","2005-04-10 19:00:00","NaT","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 01:00:00,75.000000,10.020000,11.490000,88.000000,1025.000000,,11.940000,0.000000,10000.000000,290.000000,,3.600000,803,Clouds,broken clouds,04n,01
21206960,"IDEAM BOGOTA  - AUT [21206960]",4.600000,-74.066667,2646.000000,"Climática Principal","Automática con Telemetría","Activa","2005-04-10 19:00:00","NaT","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 02:00:00,40.000000,10.020000,11.490000,88.000000,1025.000000,,11.940000,0.000000,10000.000000,310.000000,,2.060000,802,Clouds,scattered clouds,03n,02
21206960,"IDEAM BOGOTA  - AUT [21206960]",4.600000,-74.066667,2646.000000,"Climática Principal","Automática con Telemetría","Activa","2005-04-10 19:00:00","NaT","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 03:00:00,40.000000,9.940000,8.710000,100.000000,1026.000000,,9.940000,0.000000,10000.000000,310.000000,,2.570000,802,Clouds,scattered clouds,03n,03
21206960,"IDEAM BOGOTA  - AUT [21206960]",4.600000,-74.066667,2646.000000,"Climática Principal","Automática con Telemetría","Activa","2005-04-10 19:00:00","NaT","Bogotá","Bogota, D.C","0","Area Operativa 11 - Cundinamarca-Amazonas-San Andrés","Magdalena Cauca","Alto Magdalena","Río Bogotá",America/Bogota,2022-02-02 04:00:00,40.000000,8.860000,8.390000,93.000000,1026.000000,,9.940000,0.000000,10000.000000,300.000000,,3.090000,802,Clouds,scattered clouds,03n,04
