MpCodigo,MpNombre,MpArea,MpNorma,MpCategor,MpAltitud,Restriccio,Depto,ATotal,AUrban,ARural,CZ_mean
"05652",San Francisco,354.20157116000,Ordenanza No. 57 de 1986,1,1250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,354201571.1000000238,214549.4272000000,353987021.6000000238,878.361900453725
"05282",Fredonia,254.04507618000,,1,1820,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,254045076.0000000000,2159367.5150000001,251885708.4000000060,1224.46450621075
"05679",Santa Bárbara,196.11812820100,,1,1806,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,196118128.0000000000,1060071.9820000001,195058056.0000000000,1445.04322955463
"05861",Venecia,143.63047348900,,1,1330,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,143630473.4000000060,1286404.3910000001,142344069.0000000000,1134.71172551579
"15693",Santa Rosa De Viterbo,116.48160381800,,1,2748,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,116481603.7000000030,2027331.2000000000,114454272.5000000000,3062.21609882986
"27495",Nuquí,704.58336614600,,1,5,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,704583366.1000000238,722782.1128000000,703860583.8999999762,202.055963782692
"15238",Duitama,233.54543513700,,1,2532,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,233545435.0000000000,12678956.8300000001,220866478.0999999940,3118.16818310417
"27245",El Carmen,830.29380889700,,1,1726,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,830293808.7000000477,434093.1925000000,829859715.5000000000,1642.71449287565
"05400",La Unión,167.67031783900,,1,2472,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,167670317.8000000119,927111.7956000000,166743206.0000000000,2451.20932453767
"15664",San José De Pare,74.28480851280,,1,1525,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,74284808.5100000054,558664.4390000000,73726144.0699999928,1707.29068007806
"05591",Puerto Triunfo,369.65442638300,Ordenanza No. 24 de 1977,1,152,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,369654426.3000000119,472028.0944000000,369182398.1999999881,223.766112311531
"15757",Socha,149.88258684900,,1,2667,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,149882586.8000000119,724130.7205000002,149158456.0000000000,3178.89658735326
"27025",Alto Baudó,2051.87789424000,Ordenanza No. 016 de 1958,1,50,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,2051877894.0000002384,234064.6981000000,2051643829.0000000000,221.128821729693
"85400",Támara,1088.44818755000,,1,1125,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,1088448187.0000000000,465271.0094000000,1087982915.0000000000,1198.96057967413
"05376",La Ceja,132.66673572400,,1,2143,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,132666735.7000000030,4028256.8870000001,128638478.7999999970,2248.75240198755
"05642",Salgar,288.23919450200,Ordenanza No. 1 de 1903,1,1250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,288239194.5000000000,683680.0296000000,287555514.3999999762,1720.96956686484
"15185",Chitaraque,158.27015351900,,1,1650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,158270153.5000000000,248033.2697000000,158022120.1999999881,1962.51584494132
"68327",Güepsa,30.10931217210,,1,1440,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,30109312.1700000018,1082156.1960000000,29027155.9699999988,1466.93589306309
"68298",Gámbita,607.17315350600,,1,2100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,607173153.5000000000,179092.6588000000,606994060.7999999523,2295.87721599407
"05030",Amagá,84.11897676110,,1,1400,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,84118976.7600000054,1617211.3010000000,82501765.4500000030,1515.24049830029
"15723",Sativasur,54.62583171440,,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,54625831.7100000009,142413.5949000000,54483418.1099999994,2796.14611505109
"15686",Santana,67.85294924340,,1,1591,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,67852949.2300000042,620237.6561000000,67232711.5699999928,1511.27266032512
"15755",Socotá,602.30379155400,,1,2400,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,602303791.5000000000,154071.3190000000,602149720.1000000238,3023.45348897705
"05129",Caldas,132.76962607300,,1,1751,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,132769626.0000000000,4046598.3100000001,128723027.5999999940,2109.17436502489
"05197",Cocorná,257.80940667600,,1,1300,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,257809406.5000000000,811530.9957000000,256997875.5000000000,1377.76116238062
"68179",Chipatá,94.83627653120,,1,1750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,94836276.5300000012,254030.2986000000,94582246.2300000042,1886.35443894569
"85315",Sácama,311.46707536100,,1,1300,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,311467075.3000000119,976362.5890000000,310490712.6999999881,1540.57551659404
"05660",San Luis,518.37978273700,,1,1050,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,518379782.6000000238,515841.1557000000,517863941.3999999762,878.091536154924
"85250",Paz De Ariporo,12074.55971340000,,1,275,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,12074559713.0000000000,6474250.0769999996,12068085462.0000000000,138.58539273581
"05809",Titiribí,140.32861234000,,1,1550,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,140328612.3000000119,479381.8910000000,139849230.4000000060,1251.02365449826
"05148",Carmen De Viboral,409.12776332400,,1,2150,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,409127763.3000000119,3259073.1140000001,405868690.1000000238,2122.084170368
"15839",Tutazá,121.76009902800,,1,2800,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,121760099.0000000000,110956.3257000000,121649142.5999999940,3268.95068585731
"68673",San Benito,59.01805915470,,1,1200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,59018059.1400000006,96491.0256400000,58921568.1099999994,1278.85726823962
"05607",El Retiro,241.92023086200,,1,2250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,241920230.8000000119,1929396.2670000000,239990834.5000000000,2384.08800812857
"05631",Sabaneta,15.73285151210,Ordenanza No. 7 de 1967,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,15732851.5000000000,5063795.8490000004,10669055.6500000004,1833.6771337126
"68773",Sucre,521.84692058400,Ordenanza No. 38 de 1892,1,2200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,521846920.4999999404,202666.9111000000,521644253.5000000596,1559.30827542196
"05697",Santuario,83.52831963080,,1,2137,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,83528319.6200000048,2026322.9760000000,81501996.6400000006,2216.61424701421
"05209",Concordia,247.88694583500,,1,1950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,247886945.8000000119,818838.6548000000,247068107.0999999940,1403.78872668089
"05380",La Estrella,36.83844656020,,1,1764,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,36838446.5600000024,7313303.4670000002,29525143.0899999999,2050.30400300307
"15720",Sativanorte,161.07007160000,,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,161070071.5000000000,279563.6346000000,160790507.8000000119,2903.82673623474
"68250",El Peñón,397.67677653700,,1,2650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,397676776.5000000000,206732.7167000000,397470043.6999999881,1214.78515198794
"05036",Angelópolis,81.85993331370,Ordenanza No. 16 de1896,1,1950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,81859933.3100000024,771602.5338000000,81088330.7699999958,1806.87257683071
"68770",Suaita,282.92678637000,,1,1750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,282926786.3000000119,605571.0512000000,282321215.1999999881,1677.85628601902
"05266",Envigado,80.01006295760,,1,1566,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,80010062.9500000030,13696085.7500000000,66313977.2000000030,2259.54231319442
"68264",Encino,399.66773645400,,1,1875,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,399667736.3000000119,118689.6389000000,399549046.6000000238,2721.00380466168
"05360",Itagüí,19.50785335880,,1,1578,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,19507853.3500000015,12906243.9299999997,6601609.4100000001,1655.50407452922
"15368",Jericó,131.36450917000,,1,3100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,131364509.0000000000,245464.0984000000,131119044.9000000060,2624.20084073042
"27425",Medio Atrato,1813.74920955000,Ordenanza No. 008 de 1999,1,25,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,1813749209.0000000000,123439.3752000000,1813625769.0000000000,178.743821937073
"05313",Granada,190.08441933300,,1,2075,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,190084419.3000000119,594086.4081000000,189490332.8000000119,1771.30510007791
"05615",Rionegro,195.87111402500,,1,2088,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,195871114.0000000000,10143388.3499999996,185727725.5999999940,2166.26505932434
"68013",Aguada,75.11051604690,,1,1650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,75110516.0400000066,113131.3302000000,74997384.7000000030,1752.21127660182
"05059",Armenia,110.42213791900,,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,110422137.9000000060,300179.1158000001,110121958.7000000030,1049.7500982438
"05440",Marinilla,112.23453727300,,1,2088,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,112234537.2000000030,4734022.2410000004,107500514.9000000060,2133.3665357309
"05347",Heliconia,114.83091616800,,1,1450,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,114830916.0000000000,721013.9669000000,114109902.0000000000,1661.47750807938
"05093",Betulia,262.36212121200,,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,262362121.0000000000,598374.7297000000,261763746.1999999881,1630.00104642159
"05585",Puerto Nare,579.06711650600,Ordenanza No. 7 de 1967,1,131,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,579067116.5000000000,873288.7644000000,578193827.7000000477,311.895274477525
"15774",Susacón,182.31291111100,,1,2484,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,182312911.0000000000,242788.6856000000,182070122.3000000119,2900.25187150241
"15183",Chita,675.80778929700,,1,2949,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,675807789.2000000477,561004.4902000000,675246784.7000000477,3037.61074672999
"85125",Hato Corozal,5492.26014620000,,1,230,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,5492260146.0000000000,2896886.8820000002,5489363259.0000000000,183.03764119357
"68320",Guadalupe,146.08436949200,,1,1410,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,146084369.4000000060,679849.7279000002,145404519.5999999940,1371.55955985348
"68245",El Guacamayo,92.81876820860,Ordenanza No. 11 de 1956,1,1950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,92818768.2000000030,246033.2604000000,92572734.9300000072,1571.98553962257
"05541",Peñol,118.25519809700,,1,1891,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,118255198.0000000000,1203369.3610000000,117051828.5999999940,1996.59205116109
"68500",Oiba,287.34076480900,,1,1420,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,287340764.8000000119,758804.5023000002,286581960.1999999881,1680.48979821544
"05321",Guatapé,83.28166199380,,1,1891,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,83281661.9800000042,696729.0441000002,82584932.9300000072,1947.94986264912
"05649",San Carlos,716.41256348800,,1,1000,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,716412563.2000000477,2209609.6570000001,714202953.5000000000,1025.78213807093
"85136",La Salina,199.41924371200,,1,1525,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Casanare,199419243.5000000000,130429.5898000000,199288813.9000000060,2603.10203947758
"15403",La Uvita,161.20129722600,,1,2367,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,161201297.0000000000,486316.9846000000,160714980.0000000000,2882.62369764464
"05318",Guarne,152.15569275800,,1,2138,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,152155692.5000000000,1729809.7870000000,150425882.6999999881,2300.75749204582
"27001",Quibdó,3508.65591872000,,1,32,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Chocó,3508655918.0000000000,28828270.5700000003,3479827647.0000000000,398.637485586035
"68322",Guapotá,67.18362163100,,1,1475,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,67183621.6200000048,307069.5572000000,66876552.0600000024,1261.52622119769
"68211",Contratación,136.94941271300,Ordenanza No. 7 de 1962,1,1650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,136949412.5000000000,960108.7058000000,135989303.6999999881,1779.93561005665
"68217",Coromoro,576.36242968900,,1,1510,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,576362429.6000000238,217732.2736000000,576144697.2999999523,2584.36685854749
"68397",La Paz,283.90908081400,,1,1950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,283909080.8000000119,231475.2116000000,283677605.5000000000,1323.05938196027
"15753",Soatá,122.83095483500,,1,1960,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,122830954.7000000030,1240614.0370000000,121590340.5999999940,2364.08239108633
"68167",Charalá,418.46749108000,,1,1285,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,418467491.0000000000,1292026.9480000001,417175464.0000000000,1896.28645568101
"68498",Ocamonte,75.06879569540,,1,1430,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,75068795.6800000072,133325.9549000000,74935469.7199999988,1613.79716990554
"05674",San Vicente,230.39152057600,,1,2200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,230391520.5000000000,995124.4836000000,229396396.0000000000,2200.85843346465
"05667",San Rafael,363.69313317500,,1,1011,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,363693133.1000000238,1325538.0800000001,362367595.0000000000,1235.70259422024
"68209",Confines,71.29356374070,,1,1600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,71293563.7300000042,221353.5890000000,71072210.1400000006,1658.05095969286
"05044",Anzá,255.91052737200,,1,625,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,255910527.3000000119,224239.3514000000,255686287.9000000060,1472.57627135634
"05021",Alejandría,128.85643966800,,1,1750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,128856439.5000000000,401902.2995000000,128454537.2000000030,1547.77451389579
"68524",Palmas Del Socorro,58.43772572700,,1,1190,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,58437725.7100000009,209393.8197000000,58228331.8900000006,1293.7206410259
"05240",Ebéjico,237.74737661300,,1,1250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,237747376.5000000000,279534.8735000000,237467841.5999999940,1256.6942876791
"15244",El Cocuy,237.78957099900,,1,2700,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,237789570.9000000060,643785.6934000000,237145785.1999999881,3706.64451935345
"15097",Boavita,144.98587837300,,1,2161,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,144985878.3000000119,524217.8711000000,144461660.4000000060,2076.38188307229
"05206",Concepción,201.95259131300,,1,1900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,201952591.3000000119,607899.7997000000,201344691.5000000000,2010.14452331569
"05142",Caracolí,262.58365696200,Ordenanza No. 19 de 1963,1,650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,262583656.9000000060,321550.3883000000,262262106.5000000000,629.318350393089
"68176",Chima,172.92798669900,,1,1150,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,172927986.5000000000,230631.2047000000,172697355.1999999881,1746.02967840314
"15810",Tipacoque,71.79305065590,,1,1850,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,71793050.6500000060,462830.0383000000,71330220.6099999994,2057.37371893909
"68855",Valle De San José,80.96254986730,,1,1230,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,80962549.8400000036,413804.8411000000,80548744.9899999946,1567.27267921664
"15673",San Mateo,123.60233334300,,1,2221,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,123602333.2000000030,392587.5153000001,123209745.5999999940,2495.82931470167
"15317",Guacamayas,57.52173076600,,1,2195,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,57521730.7500000000,264014.5961000000,57257716.1499999985,2669.8850409992
"15522",Panqueba,39.62387661720,,1,2250,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,39623876.6000000015,228135.0025000000,39395741.5900000036,2774.00596715632
"68533",Páramo,72.84692079310,,1,1406,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,72846920.7900000066,202748.8798000000,72644171.9099999964,1561.69031034438
"05125",Caicedo,200.13033332000,Decreto No. 1303 de1908,1,800,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,200130333.3000000119,164124.7597000000,199966208.5000000000,2344.50347730805
"68720",Santa Helena Del Opón,373.26689294000,Decreto No. 2355 de 1975,1,1150,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,373266892.8000000119,190375.1089000000,373076517.6000000238,1040.32759662377
"68755",Socorro,127.59689377100,,1,1215,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,127596893.7000000030,4119817.3730000001,123477076.2999999970,1339.80185906468
"68502",Onzaga,488.21431644600,,1,1945,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,488214316.3000000715,384833.2665000001,487829483.0000000000,2704.36074338474
"15248",El Espino,69.24184310690,,1,2128,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,69241843.0900000036,300447.3059000000,68941395.7800000012,2795.46424638719
"05670",San Roque,424.52722915800,,1,1427,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,424527229.1000000238,668960.7888000000,423858268.3000000119,1127.22400406688
"68861",Vélez,446.98404065000,,1,2133,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,446984040.6000000238,2467285.2760000001,444516755.3000000119,1282.59402534031
"68549",Pinchote,55.45541427050,,1,1170,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,55455414.2700000033,322093.0780000000,55133321.1899999976,1436.04107644561
"05690",Santo Domingo,265.76738469500,,1,1950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,265767384.5000000000,537285.9840000002,265230098.5000000000,1704.12285383062
"68385",Landázuri,589.37461785200,Ordenanza No. 10 de 1974,1,926,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,589374617.7000000477,571079.7748000000,588803537.8999999762,721.981271132249
"68522",Palmar,19.65973990480,,1,870,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,19659739.8900000006,216796.2972000000,19442943.5899999999,808.34005422242
"68682",San Joaquín,142.84073607900,,1,1974,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,142840736.0000000000,183314.0465000000,142657421.9000000060,2030.19497695696
"15218",Covarachía,102.08774770000,,1,2350,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Boyacá,102087747.7000000030,102117.0234000000,101985630.5999999940,1685.13865401414
"05190",Cisneros,46.91492104520,Ordenanza No. 11 de 1923,1,1044,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,46914921.0300000012,1450321.3350000000,45464599.6899999976,1385.37956956048
"68425",Macaravita,102.68901574300,,1,2270,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,102689015.7000000030,80154.0188600000,102608861.5999999940,2476.66420249009
"68147",Capitanejo,85.22614944160,,1,1100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,85226149.4300000072,2198066.4320000000,83028082.9899999946,1593.47662000666
"05847",Urrao,2563.84971941000,,1,2000,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,2563849719.0000000000,2343105.7820000001,2561506613.0000000000,1615.15713885284
"68686",San Miguel,71.05594367510,,1,1890,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,71055943.6700000018,237275.3722000000,70818668.2900000066,2295.46390570151
"81591",Puerto Rondón,2273.95745362000,Decreto No. 0677 de 1987,1,140,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Arauca,2273957453.0000000000,2307951.2940000002,2271649501.0000000000,131.634704796314
"68121",Cabrera,65.45711848340,,1,1020,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,65457118.4600000009,343687.4541000000,65113431.0000000000,909.44544042858
"68344",Hato,168.72778998000,,1,1300,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,168727789.9000000060,436128.3969000000,168291661.5000000000,1976.67218720225
"05761",Sopetrán,219.03648514400,,1,660,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,219036485.0000000000,3953716.4980000001,215082768.5000000000,1254.48741962709
"68464",Mogotes,483.01315086500,,1,1682,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,483013150.8000000119,947008.6766000000,482066142.1000000238,1830.33750824525
"68679",San Gil,146.58026201600,,1,1117,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,146580262.0000000000,7672916.7670000000,138907345.1999999881,1488.63063271942
"05425",Maceo,455.28664720600,Ordenanza No. 60 de 1942,1,1100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,455286647.1000000238,676987.2108000000,454609659.8000000119,803.617743553798
"05501",Olaya,86.97390426650,,1,400,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,86973904.2600000054,50806.6006200000,86923097.6500000060,1201.88180497258
"05042",Santa Fe De Antioquia,525.57181578500,,1,570,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,525571815.6000000238,3596276.4120000000,521975539.1000000238,1501.60087631666
"68229",Curití,243.74945365700,,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,243749453.5000000000,786938.0971000000,242962515.4000000060,1665.26583842763
"68684",San José De Miranda,75.13294958420,,1,1979,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,75132949.5600000024,253333.3419000000,74879616.2099999934,1893.85266572508
"81794",Tame,5403.88160248000,Decreto No. 1243 de 1960,1,325,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Arauca,5403881602.0000000000,9675907.0710000005,5394205694.0000000000,958.331460672832
"68266",Enciso,74.65455024930,,1,1570,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,74654550.2300000042,164535.0160000000,74490015.2099999934,2062.81088866355
"68468",Molagavita,180.09854331300,,1,2180,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,180098543.3000000119,217856.3748000000,179880686.9000000060,1956.91952445676
"68079",Barichara,137.02735975700,,1,1284,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,137027359.5000000000,1197695.6020000000,135829663.8000000119,1203.33708779493
"05306",Giraldo,93.49176506910,,1,1950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,93491765.0600000024,503298.0822000000,92988466.9699999988,2095.04588104884
"68370",Jordán,39.82396332060,,1,300,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Santander,39823963.3200000003,47643.9233900000,39776319.3900000006,969.969753304373
"05579",Puerto Berrío,1218.93162729000,,1,113,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Antioquia,1218931627.0000000000,6135524.0650000004,1212796102.0000000000,306.37387843836
